Country Code,City,Location,Coordinates,Pollutant,Source Name,Unit,Value,Date Time,Country Label,unknown,AQI_Category
LT,Integrated Monitoring Network,NET-LT002A,"55.46333312949894, 26.004169460000004",PM2.5,EEA Lithuania,µg/m³,2.20000004,2024-03-11T16:30:00+05:30,Lithuania,unknown,Good
LT,National Air Monitoring Network,NET-LT001A,"55.68999999950047, 21.17946",CO,EEA Lithuania,µg/m³,209.556,2024-03-11T16:30:00+05:30,Lithuania,unknown,Hazardous
LU,Air Quality Luxembourg,NET-LU005A,"49.61156999947028, 6.118470000000001",NO2,EEA Luxemburg,µg/m³,10.7,2024-03-11T17:30:00+05:30,Luxembourg,unknown,Hazardous
LU,Air Quality Luxembourg,NET-LU005A,"49.505039999469965, 5.97694",PM2.5,EEA Luxemburg,µg/m³,8.0,2024-03-11T17:30:00+05:30,Luxembourg,unknown,Good
LV,Air Quality Monitoring Network,NET-LV002A,"56.960877999509684, 24.121171000000004",O3,EEA Latvia,µg/m³,70.544,2024-03-11T17:30:00+05:30,Latvia,unknown,Hazardous
LV,Air Quality Monitoring Network,NET-LV002A,"56.960877999509684, 24.121171000000004",CO,EEA Latvia,µg/m³,190.0,2024-03-11T17:30:00+05:30,Latvia,unknown,Hazardous
LV,unknown,LV0007A,"57.4046329995131, 21.591989",NO2,EEA Latvia,µg/m³,28.4,2022-01-03T14:30:00+05:30,Latvia,unknown,Hazardous
ME,Pljevlja,Gradina,"43.278596, 19.281092",NO2,Montenegro,µg/m³,2.1,2024-01-30T21:30:00+05:30,Montenegro,unknown,Hazardous
MK,State Air Quality Monitoring Network,NET-MK005A,"41.97832999999999, 21.47",O3,EEA Macedonia,µg/m³,66.6,2023-06-19T15:30:00+05:30,"Macedonia, The former Yugoslav Rep. of",unknown,Hazardous
MK,State Air Quality Monitoring Network,NET-MK005A,"41.99199999999999, 21.423",CO,EEA Macedonia,µg/m³,1206.4,2024-03-11T17:30:00+05:30,"Macedonia, The former Yugoslav Rep. of",unknown,Hazardous
MK,State Air Quality Monitoring Network,NET-MK005A,"41.70583, 21.765289999999997",NO,EEA Macedonia,µg/m³,2.875,2024-03-11T17:30:00+05:30,"Macedonia, The former Yugoslav Rep. of",unknown,Hazardous
MK,State Air Quality Monitoring Network,NET-MK005A,"41.79973999999999, 20.90973",CO,EEA Macedonia,µg/m³,477.92,2024-03-11T17:30:00+05:30,"Macedonia, The former Yugoslav Rep. of",unknown,Hazardous
MK,State Air Quality Monitoring Network,NET-MK005A,"41.139142, 22.49604",NO2,EEA Macedonia,µg/m³,1.2415,2024-01-30T02:30:00+05:30,"Macedonia, The former Yugoslav Rep. of",unknown,Hazardous
MK,Tetovo Municipality,MK0041A,"42.0044399994659, 20.96807",NO,EEA Macedonia,µg/m³,9.925,2024-01-30T01:30:00+05:30,"Macedonia, The former Yugoslav Rep. of",unknown,Hazardous
MM,Chiang Rai,Maesai Health Office,"20.427325, 99.883842",SO2,Air4Thai,ppm,0.0,2024-03-01T14:30:00+05:30,Myanmar,unknown,Good
MM,unknown,"Chong Kham, Mueang","19.304501021455, 97.971525255487",CO,Thailand,ppm,4.57,2020-09-23T09:30:00+05:30,Myanmar,unknown,Moderate
MN,??????? ???,???????2,"49.01705555555556, 104.02813888888889",SO2,Tsag-Agaar.gov.mn,µg/m³,59.0,2019-12-31T17:30:00+05:30,Mongolia,unknown,Hazardous
MN,???? ???,????,"47.996, 91.63391666666668",PM10,Tsag-Agaar.gov.mn,µg/m³,401.0,2019-12-31T05:30:00+05:30,Mongolia,unknown,Hazardous
MN,Ulaanbaatar,??-6,"47.91345, 106.97203055555556",NO2,Tsag-Agaar.gov.mn,µg/m³,31.0,2019-12-31T05:30:00+05:30,Mongolia,unknown,Hazardous
MN,unknown,Amgalan,"47.913429, 106.99790699999998",PM10,Agaar.mn,µg/m³,155.0,2019-03-14T04:00:00+05:30,Mongolia,unknown,Unhealthy
MN,unknown,Baruun 4 zam,"47.9153833, 106.89419440000002",PM2.5,Agaar.mn,µg/m³,162.0,2019-03-14T03:30:00+05:30,Mongolia,unknown,Hazardous
MN,unknown,100 ail,"47.9329056, 106.9213833",NO2,Agaar.mn,µg/m³,3.0,2019-03-07T15:30:00+05:30,Mongolia,unknown,Hazardous
MN,unknown,US Diplomatic Post: Ulaanbaatar,"47.928444, 106.930189",PM2.5,StateAir_Ulaanbaatar,µg/m³,29.6,2016-11-09T21:30:00+05:30,Mongolia,unknown,Moderate
MX,unknown,"Rincon del Bosque, CDMX","19.430045776952728, -99.18183463386997",PM2.5,airgradient,µg/m³,14.57738098,2024-03-08T14:30:00+05:30,Mexico,unknown,Moderate
MX,unknown,"Obraje, San Miguel de Allende","20.9221876, -100.7379143",PM1,airgradient,µg/m³,1.857142806,2024-03-08T04:30:00+05:30,Mexico,unknown,Good
MX,unknown,"Obraje, San Miguel de Allende","20.9221876, -100.7379143",PM10,airgradient,µg/m³,2.857142925,2024-03-08T04:30:00+05:30,Mexico,unknown,Good
MX,AGUASCALIENTES,NTE,"21.919917, -102.276083",O3,AirNow,ppm,0.081,2024-03-08T08:30:00+05:30,Mexico,unknown,Unhealthy
MX,AGUASCALIENTES,SUR,"21.84525, -102.291222",CO,AirNow,ppm,1.0,2024-03-08T08:30:00+05:30,Mexico,unknown,Good
MX,Celaya,Policía,"20.5175, -100.81555555555998",PM10,Sinaica Mexico,µg/m³,30.33,2024-03-08T03:30:00+05:30,Mexico,unknown,Good
MX,San Juan del Río,San Juan del Río,"20.388888888889, -99.972147222222",NO2,Sinaica Mexico,ppm,0.01087,2024-03-08T01:30:00+05:30,Mexico,unknown,Good
MX,Pachuca de Soto,Museo del Rehilete,"20.077222222222, -98.77797222222202",NO,Sinaica Mexico,ppm,0.003043667,2024-01-16T22:30:00+05:30,Mexico,unknown,Good
MX,Puebla,Universidad Tecnológica de Puebla,"19.071888888888996, -98.151722222222",O3,Sinaica Mexico,ppm,0.027334141,2021-09-23T22:30:00+05:30,Mexico,unknown,Good
MX,"Col. Indeco, Cd. Industrial",Instituto Tecnológico de Villahermosa,"18.022933333333, -92.903219444444",SO2,Sinaica Mexico,ppm,0.007846172,2024-02-17T07:30:00+05:30,Mexico,unknown,Good
MX,Durango,SRNyMA,"24.026777777777998, -104.69297500000002",O3,Sinaica Mexico,ppm,0.018215,2024-03-04T10:30:00+05:30,Mexico,unknown,Good
MX,Tonalá,Loma Dorada,"20.629294722222, -103.26397416667",NO2,Sinaica Mexico,ppm,0.013199,2021-03-16T21:30:00+05:30,Mexico,unknown,Good
MX,Almoloya de Juárez,Almoloya de Juárez,"19.370438888889, -99.75275",NOX,Sinaica Mexico,ppm,0.008,2024-02-19T02:30:00+05:30,Mexico,unknown,Good
MX,Tula de Allende,Universidad Tecnológica de Tula Tepeji,"20.000849833333003, -99.34375999999999",PM2.5,Sinaica Mexico,µg/m³,19.30622222,2024-03-03T03:30:00+05:30,Mexico,unknown,Moderate
MX,El Salto,Las Pintas,"20.576823888889, -103.32652861111",PM2.5,Sinaica Mexico,µg/m³,20.861,2024-03-02T12:30:00+05:30,Mexico,unknown,Moderate
MX,Coatzacoalcos,Bomberos y Protección Civil Municipal,"18.140805555556, -94.427416666667",CO,Sinaica Mexico,ppm,0.0,2024-02-16T00:30:00+05:30,Mexico,unknown,Good
MX,Tepeapulco,Estación de Bomberos de Cd. Sahagún,"19.771694444443998, -98.57769444444399",NO2,Sinaica Mexico,ppm,0.006156,2024-03-02T02:30:00+05:30,Mexico,unknown,Good
MX,Monterrey,Pueblo Serena,"25.575277777778, -100.24916666667",O3,Sinaica Mexico,ppm,0.055,2024-03-02T00:30:00+05:30,Mexico,unknown,Moderate
MX,Monterrey,Pueblo Serena,"25.575277777778, -100.24916666667",NO,Sinaica Mexico,ppm,0.0105,2024-03-02T00:30:00+05:30,Mexico,unknown,Good
MX,Pesquería,Pesquería,"25.790555555556004, -100.07852777778",NO2,Sinaica Mexico,ppm,0.0102,2024-03-02T00:30:00+05:30,Mexico,unknown,Good
MX,Juárez,Juárez,"25.646111111111, -100.09555555556",NOX,Sinaica Mexico,ppm,0.0402,2024-03-02T00:30:00+05:30,Mexico,unknown,Good
MX,Guadalupe,La Pastora,"25.668055555556002, -100.24944444443999",PM10,Sinaica Mexico,µg/m³,141.0,2024-03-02T00:30:00+05:30,Mexico,unknown,Moderate
MX,Querétaro,Carrillo Puerto,"20.610597222222, -100.43759722222",SO2,Sinaica Mexico,ppm,0.01383,2024-03-01T10:30:00+05:30,Mexico,unknown,Good
MX,JALISCO,Las Pintas,"20.576667, -103.326389",PM2.5,AirNow,µg/m³,79.5,2024-03-01T04:30:00+05:30,Mexico,unknown,Hazardous
MX,San Andrés Tuxtla,Poder Judicial del Estado,"18.453361111111004, -95.223111111111",PM10,Sinaica Mexico,µg/m³,37.0,2024-02-29T21:30:00+05:30,Mexico,unknown,Good
MX,Aguascalientes,Centro,"21.883780555556, -102.295825",PM2.5,Sinaica Mexico,µg/m³,111.83,2024-02-19T20:30:00+05:30,Mexico,unknown,Hazardous
MX,Aguascalientes,Centro,"21.883780555556, -102.295825",SO2,Sinaica Mexico,ppm,0.0,2024-02-21T18:30:00+05:30,Mexico,unknown,Good
MX,Aguascalientes,Centro,"21.883780555556, -102.295825",NO2,Sinaica Mexico,ppm,0.0221,2024-02-21T18:30:00+05:30,Mexico,unknown,Good
MX,Zapopan,Las Águilas,"20.631268055556, -103.41643083333",PM2.5,Sinaica Mexico,µg/m³,51.507,2024-02-24T10:30:00+05:30,Mexico,unknown,Unhealthy
MX,Mérida,SDS01,"20.973272222222, -89.624811111111",O3,Sinaica Mexico,ppm,0.034936373,2024-02-22T09:30:00+05:30,Mexico,unknown,Good
MX,Irapuato,Sec. Oficial,"20.674836111111002, -101.35582777777998",NOX,Sinaica Mexico,ppm,0.02282,2023-06-14T07:30:00+05:30,Mexico,unknown,Good
MX,Irapuato,Bomberos,"21.118055555556, -101.60216666666999",NO,Sinaica Mexico,ppm,0.00878,2024-02-20T13:30:00+05:30,Mexico,unknown,Good
MX,Nueva Oxtotitlán,Oxtotitlán,"19.283444444444, -99.68348888888899",NO2,Sinaica Mexico,ppm,0.033,2024-02-20T10:30:00+05:30,Mexico,unknown,Good
MX,Apizaco,Centro de Salud,"19.409853333333, -98.150011111111",NO,Sinaica Mexico,ppm,0.001777879,2023-12-16T00:30:00+05:30,Mexico,unknown,Good
MX,Pachuca de Soto,Jardín del Maestro,"20.120555555556, -98.74",PM2.5,Sinaica Mexico,µg/m³,23.0,2023-11-21T21:30:00+05:30,Mexico,unknown,Moderate
MX,San Luis Potosí,Escuela Primaria 1° de mayo,"22.159444444444, -100.95333333333",SO2,Sinaica Mexico,ppm,0.0039373,2023-10-05T00:30:00+05:30,Mexico,unknown,Good
MX,Tuxtla Gutiérrez,Palacio Municipal,"16.753166666667, -93.114944444444",SO2,Sinaica Mexico,ppm,0.00109477,2023-10-07T08:30:00+05:30,Mexico,unknown,Good
MX,Ecatepec de Morelos,San Agustín,"19.533055555556, -99.030555555556",CO,Sinaica Mexico,ppm,1.1,2023-09-27T20:30:00+05:30,Mexico,unknown,Good
MX,Nezahualcóyotl,FES Aragón,"19.473691944444, -99.046175833333",SO2,Sinaica Mexico,ppm,0.003,2023-09-27T20:30:00+05:30,Mexico,unknown,Good
MX,Naucalpan de Juárez,FES Acatlán,"19.482499999999998, -99.24361111111101",O3,Sinaica Mexico,ppm,0.019,2023-09-27T20:30:00+05:30,Mexico,unknown,Good
MX,Chalco,Chalco,"19.267222222222, -98.886111111111",NOX,Sinaica Mexico,ppm,0.087,2023-09-27T20:30:00+05:30,Mexico,unknown,Moderate
MX,Tlalpan,Ajusco Medio,"19.272222222222, -99.207777777778",NO,Sinaica Mexico,ppm,0.004,2023-09-26T21:30:00+05:30,Mexico,unknown,Good
MX,DISTRITO FEDERAL,Pedregal,"19.325099999999996, -99.2041",O3,AirNow,ppm,0.026,2023-08-30T16:30:00+05:30,Mexico,unknown,Good
MX,MEXICO STATE,San Agust?n,"19.5329, -99.0303",O3,AirNow,ppm,0.021,2023-08-30T16:30:00+05:30,Mexico,unknown,Good
MX,MEXICO STATE,Acolman,"19.6355, -98.912",PM10,AirNow,µg/m³,20.0,2023-08-30T16:30:00+05:30,Mexico,unknown,Good
MX,DISTRITO FEDERAL,Cuajimalpa,"19.3653, -99.2917",O3,AirNow,ppm,0.018,2023-08-30T16:30:00+05:30,Mexico,unknown,Good
MX,DISTRITO FEDERAL,Santiago Acahualtepe,"19.3502, -99.1571",NO2,AirNow,ppm,0.023,2023-08-14T20:30:00+05:30,Mexico,unknown,Good
MX,DISTRITO FEDERAL,Santiago Acahualtepe,"19.3502, -99.1571",SO2,AirNow,ppm,0.001,2023-08-14T20:30:00+05:30,Mexico,unknown,Good
MX,unknown,Tecnológico Lerdo,"25.550194444444, -103.53480555556",O3,Sinaica Mexico,ppm,0.0082864,2023-01-17T21:30:00+05:30,Mexico,unknown,Good
MX,unknown,Oblatos,"20.700538611111, -103.29661666667",PM10,Sinaica Mexico,µg/m³,20.62,2021-09-13T21:30:00+05:30,Mexico,unknown,Good
MX,unknown,Primaria Julián Gascón Mercado,"21.509805555556, -104.91018055555999",CO,Sinaica Mexico,ppm,0.502,2021-09-23T22:30:00+05:30,Mexico,unknown,Good
MX,unknown,El Marqués,"20.605872222222, -100.33229166667",SO2,Sinaica Mexico,ppm,0.00218,2021-09-23T16:30:00+05:30,Mexico,unknown,Good
MX,unknown,Centro de Salud,"20.053777777778, -99.340055555556",NO2,Sinaica Mexico,ppm,0.007253056,2021-09-21T10:30:00+05:30,Mexico,unknown,Good
NL,unknown,Dongen,"51.636622, 4.931691",PM1,airgradient,µg/m³,19.50446431,2024-03-21T13:30:00+05:30,Netherlands,unknown,Moderate
NL,Zegveld,Zegveld-Oude Meije,"52.138, 4.83819",CO,Netherlands,µg/m³,-995.0,2021-04-21T02:30:00+05:30,Netherlands,unknown,Good
NL,Zegveld,Zegveld-Oude Meije,"52.138, 4.83819",NO2,Netherlands,µg/m³,-995.0,2024-03-20T21:30:00+05:30,Netherlands,unknown,Good
NL,Haarlem,Haarlem-Schipholweg,"52.3705, 4.64232",PM10,Netherlands,µg/m³,14.67,2024-03-20T21:30:00+05:30,Netherlands,unknown,Good
NL,Wijk aan Zee,Wijk aan Zee-Burgemeester Rothestraat,"52.494, 4.60199",CO,Netherlands,µg/m³,0.2704,2024-03-20T21:30:00+05:30,Netherlands,unknown,Good
NL,Wijk aan Zee,Wijk aan Zee-Burgemeester Rothestraat,"52.494, 4.60199",SO2,Netherlands,µg/m³,2.3,2024-03-20T21:30:00+05:30,Netherlands,unknown,Hazardous
NL,Amsterdam,Amsterdam-Westerpark,"52.394, 4.87016",SO2,Netherlands,µg/m³,1.2,2024-03-20T21:30:00+05:30,Netherlands,unknown,Hazardous
NL,Amsterdam,Amsterdam-Hoogtij,"52.428, 4.77348",PM2.5,Netherlands,µg/m³,6.1,2024-03-20T21:30:00+05:30,Netherlands,unknown,Good
NL,Nijmegen,Nijmegen-Ruyterstraat,"51.8382, 5.856939999999999",NO2,Netherlands,µg/m³,-995.0,2024-03-20T21:30:00+05:30,Netherlands,unknown,Good
NL,Oude Meer,Oude Meer-Aalsmeerderdijk,"52.28, 4.77077",PM10,Netherlands,µg/m³,22.6,2024-03-20T21:30:00+05:30,Netherlands,unknown,Good
NL,Ridderkerk,Ridderkerk-Hogeweg,"51.8694, 4.58006",NO2,Netherlands,µg/m³,33.5,2024-03-20T21:30:00+05:30,Netherlands,unknown,Hazardous
NL,Posterholt,Posterholt-Vlodropperweg,"51.1192, 6.0424",NO,Netherlands,µg/m³,-995.0,2024-03-20T21:30:00+05:30,Netherlands,unknown,Good
NL,Rotterdam,Rotterdam-Schiedamsevest,"51.9142, 4.47992",PM10,Netherlands,µg/m³,35.15,2024-03-20T21:30:00+05:30,Netherlands,unknown,Good
NL,Rotterdam,Rotterdam-Schiedamsevest,"51.9142, 4.47992",PM2.5,Netherlands,µg/m³,8.7588,2024-03-20T21:30:00+05:30,Netherlands,unknown,Good
IL,unknown,????:??? ????,"31.819419999999997, 34.69346",O3,Israel,ppm,0.0148,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IL,unknown,????:???????,"31.62213, 34.57757",O3,Israel,ppm,0.0116,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IL,unknown,????:??????,"32.79695, 34.97059000000001",O3,Israel,ppm,0.023,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IL,unknown,????:???? ?????,"32.73827, 35.03613",O3,Israel,ppm,0.003,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IL,unknown,????:???????,"31.82652, 34.68428",O3,Israel,ppm,0.0115,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IL,unknown,????:???????,"31.82652, 34.68428",NO2,Israel,ppm,0.014,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IL,unknown,????:??? ????,"32.45944, 34.89895",CO,Israel,ppm,0.1,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IL,unknown,????:?????,"32.44111, 34.96067",SO2,Israel,ppm,0.0,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IL,unknown,????:?.?.????,"32.68114, 35.06984",O3,Israel,ppm,0.0083,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IL,unknown,????:?.?????,"31.145019999999995, 34.82837",CO,Israel,ppm,0.5,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IL,unknown,????:?.???,"31.2193, 34.804660000000005",O3,Israel,ppm,0.0099,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IL,unknown,????:?.????,"32.64946, 34.98675",CO,Israel,ppm,0.7,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IL,unknown,????:?????? ????,"31.765406999999993, 35.190131999999984",CO,Israel,ppm,-0.9,2018-01-30T03:30:00+05:30,Israel,unknown,Good
IN,unknown,"Tirumala, Tirupati - APPCB","13.67, 79.35000000000001",NO2,caaqm,µg/m³,28.1,2022-10-31T07:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Punjab Agricultural University, Ludhiana - PPCB","30.902800000000003, 75.8086",NO2,caaqm,µg/m³,20.72,2022-10-31T07:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Kurla, Mumbai - MPCB","19.086299999999998, 72.8888",PM10,caaqm,µg/m³,67.0,2022-10-31T07:30:00+05:30,India,unknown,Moderate
IN,unknown,"PSG College of Arts and Science, Coimbatore - TNPCB","11.0328, 77.0349",CO,caaqm,µg/m³,1680.0,2022-10-31T07:30:00+05:30,India,unknown,Hazardous
IN,unknown,"FTI Kidwai Nagar, Kanpur - UPPCB","26.428282, 80.327067",PM10,caaqm,µg/m³,229.33,2022-10-31T07:30:00+05:30,India,unknown,Unhealthy
IN,unknown,"Knowledge Park - V, Greater Noida - UPPCB","28.557053999999997, 77.453663",PM2.5,caaqm,µg/m³,152.0,2022-10-31T07:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Knowledge Park - V, Greater Noida - UPPCB","28.557053999999997, 77.453663",SO2,caaqm,µg/m³,6.6,2022-10-31T07:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Omex Eternity, Vrindavan - UPPCB","27.571409, 77.655757",PM10,caaqm,µg/m³,387.1,2022-10-31T07:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Omex Eternity, Vrindavan - UPPCB","27.571409, 77.655757",SO2,caaqm,µg/m³,38.34,2022-10-31T07:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Gulzarpet, Anantapur - APPCB","14.675886, 77.593027",NO2,caaqm,µg/m³,44.24,2022-10-31T07:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Mariam Nagar, Purnia - BSPCB","25.366336, 87.11746800000002",NO2,caaqm,µg/m³,54.4,2022-10-31T07:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Collectorate, Jodhpur - RSPCB","26.268249, 73.0193853",PM10,caaqm,µg/m³,250.7,2022-10-31T07:15:00+05:30,India,unknown,Unhealthy
IN,unknown,"Padmapukur, Howrah - WBPCB","22.5687319, 88.2797276",PM10,caaqm,µg/m³,66.6,2022-10-31T07:15:00+05:30,India,unknown,Moderate
IN,unknown,"Ward-32 Bapupara, Siliguri - WBPCB","26.6883049, 88.412668",NO2,caaqm,µg/m³,23.91,2022-10-31T07:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Lalbagh, Lucknow - CPCB","26.845880499999996, 80.93655409999998",SO2,caaqm,µg/m³,18.13,2022-10-31T07:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Kadri, Mangalore - KSPCB","12.889250000000002, 74.853",PM10,caaqm,µg/m³,58.37,2022-10-31T07:15:00+05:30,India,unknown,Moderate
IN,unknown,"Rabindra Sarobar, Kolkata - WBPCB","22.51106, 88.35142",O3,caaqm,µg/m³,7.5,2022-10-31T07:15:00+05:30,India,unknown,Hazardous
IN,unknown,"ICRISAT Patancheru, Hyderabad - TSPCB","17.5184, 78.278777",CO,caaqm,µg/m³,480.0,2022-10-31T07:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Sector-12, Karnal - HSPCB","29.6953, 77.0027",O3,caaqm,µg/m³,4.73,2022-10-31T07:00:00+05:30,India,unknown,Hazardous
IN,unknown,"Yamunapuram, Bulandshahr - UPPCB","28.406963, 77.849831",NO2,caaqm,µg/m³,17.8,2022-10-31T06:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Talcher Coalfields,Talcher - OSPCB","20.936071099999996, 85.17070209999999",PM2.5,caaqm,µg/m³,30.41,2022-10-31T06:30:00+05:30,India,unknown,Moderate
IN,unknown,"Bawana, Delhi - DPCC","28.7762, 77.051074",O3,caaqm,µg/m³,4.6,2022-10-31T06:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Jawaharlal Nehru Stadium, Delhi - DPCC","28.58028, 77.233829",PM10,caaqm,µg/m³,317.0,2022-10-31T06:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Sonia Vihar, Delhi - DPCC","28.710508, 77.249485",SO2,caaqm,µg/m³,6.0,2022-10-31T06:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Jahangirpuri, Delhi - DPCC","28.73282, 77.170633",PM2.5,caaqm,µg/m³,250.0,2022-10-31T06:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Alipur, Delhi - DPCC","28.815328999999995, 77.15301",PM10,caaqm,µg/m³,449.0,2022-10-31T06:00:00+05:30,India,unknown,Hazardous
IN,unknown,"Suryakiran Bhawan NCL, Singrauli - MPPCB","24.10897, 82.64558",NO2,caaqm,µg/m³,75.5,2022-10-16T21:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Gomti Nagar, Lucknow - UPPCB","26.86812, 81.005119",PM2.5,caaqm,µg/m³,40.0,2022-10-16T21:30:00+05:30,India,unknown,Unhealthy
IN,unknown,"Ibrahimpur, Vijayapura - KSPCB","16.802639, 75.722694",PM2.5,caaqm,µg/m³,14.9,2022-10-16T21:30:00+05:30,India,unknown,Moderate
IN,unknown,"Industrial Area, Hajipur - BSPCB","25.697189000000005, 85.2459",O3,caaqm,µg/m³,8.67,2022-10-16T21:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Chhoti Gwaltoli, Indore - MPPCB","22.431, 75.5213",PM2.5,caaqm,µg/m³,35.0,2022-10-16T21:30:00+05:30,India,unknown,Moderate
IN,unknown,"Kalyana Nagara, Chikkamagaluru - KSPCB","13.328028000000002, 75.797056",O3,caaqm,µg/m³,40.08,2022-10-16T21:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Kacheripady, Ernakulam - Kerala PCB","9.985653, 76.281342",PM2.5,caaqm,µg/m³,8.0,2022-10-16T21:30:00+05:30,India,unknown,Good
IN,unknown,"Ballygunge, Kolkata - WBPCB","22.5367507, 88.3638022",CO,caaqm,µg/m³,1060.0,2022-10-16T21:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Vinoba Nagara, Shivamogga - KSPCB","13.94, 75.55591700000001",PM10,caaqm,µg/m³,52.32,2022-10-16T21:30:00+05:30,India,unknown,Good
IN,unknown,"Sector-19A Nerul, Navi Mumbai - IITM","19.044, 73.03250000000001",O3,caaqm,µg/m³,4.0,2022-10-16T21:30:00+05:30,India,unknown,Hazardous
IN,unknown,"IITK, Kanpur - IITK","26.511738999999995, 80.235136",CO,caaqm,µg/m³,1330.0,2022-10-16T21:30:00+05:30,India,unknown,Hazardous
IN,unknown,"B R Ambedkar University, Lucknow - UPPCB","26.766433000000003, 80.927299",PM2.5,caaqm,µg/m³,67.28,2022-10-16T21:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Kukrail Picnic Spot-1, Lucknow - UPPCB","26.90723, 80.98579",PM10,caaqm,µg/m³,101.92,2022-10-16T21:30:00+05:30,India,unknown,Moderate
IN,unknown,"Mendonsa Colony, Dindigul - TNPCB","10.358535000000002, 77.98432100000001",PM10,caaqm,µg/m³,1985.0,2022-10-16T21:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Muradpur, Patna - BSPCB","25.619651, 85.147382",PM2.5,caaqm,µg/m³,25.2,2022-10-16T21:15:00+05:30,India,unknown,Moderate
IN,unknown,"Muradpur, Patna - BSPCB","25.619651, 85.147382",O3,caaqm,µg/m³,60.98,2022-10-16T21:15:00+05:30,India,unknown,Hazardous
